0:0:0:0:0:0:0:1 - - [17/May/2019:10:37:37 -0300] "GET /casadocodigo HTTP/1.1" 302 -
127.0.0.1 - - [17/May/2019:11:19:22 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:22 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:22 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:22 -0300] "GET / HTTP/1.1" 200 11403
127.0.0.1 - - [17/May/2019:11:19:22 -0300] "GET /tomcat.png HTTP/1.1" 200 5103
127.0.0.1 - - [17/May/2019:11:19:22 -0300] "GET /tomcat.css HTTP/1.1" 200 5931
127.0.0.1 - - [17/May/2019:11:21:29 -0300] "GET / HTTP/1.1" 200 11403
127.0.0.1 - - [17/May/2019:11:21:32 -0300] "GET /casadocodigo/ HTTP/1.1" 500 3952
127.0.0.1 - - [17/May/2019:11:21:58 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:21:58 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:21:58 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:21:58 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:21:58 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:21:58 -0300] "GET /casadocodigo/resources/css/cssbase-min.css HTTP/1.1" 200 2044
127.0.0.1 - - [17/May/2019:11:22:00 -0300] "GET /casadocodigo/produtos/detalhe/2 HTTP/1.1" 200 8402
127.0.0.1 - - [17/May/2019:11:22:00 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:00 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:00 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:00 -0300] "GET /casadocodigo/resources/css/fontello.woff?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:00 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:01 -0300] "GET /casadocodigo/resources/css/fontello.ttf?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:01 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:22:01 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:01 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:01 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:01 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:03 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:22:03 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:03 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:03 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:03 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:04 -0300] "GET /casadocodigo/produtos/detalhe/1 HTTP/1.1" 200 8415
127.0.0.1 - - [17/May/2019:11:22:04 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:04 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:04 -0300] "GET /casadocodigo/resources/css/fontello.woff?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:04 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:04 -0300] "GET /casadocodigo/resources/css/fontello.ttf?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:04 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:05 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:22:05 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:05 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:05 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:05 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:06 -0300] "GET /casadocodigo/produtos/detalhe/2 HTTP/1.1" 200 8402
127.0.0.1 - - [17/May/2019:11:22:06 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:06 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:06 -0300] "GET /casadocodigo/resources/css/fontello.woff?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:06 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:06 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:06 -0300] "GET /casadocodigo/resources/css/fontello.ttf?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:07 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:22:07 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:07 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:07 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:07 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:09 -0300] "GET /casadocodigo/produtos/detalhe/1 HTTP/1.1" 200 8415
127.0.0.1 - - [17/May/2019:11:22:09 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:09 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:09 -0300] "GET /casadocodigo/resources/css/fontello.woff?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:09 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:09 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:09 -0300] "GET /casadocodigo/resources/css/fontello.ttf?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:10 -0300] "POST /casadocodigo/carrinho/add HTTP/1.1" 302 -
127.0.0.1 - - [17/May/2019:11:22:11 -0300] "GET /casadocodigo/carrinho HTTP/1.1" 200 7880
127.0.0.1 - - [17/May/2019:11:22:11 -0300] "GET /casadocodigo//resources/imagens/excluir.png HTTP/1.1" 200 1518
127.0.0.1 - - [17/May/2019:11:22:11 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:11 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:49 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:22:49 -0300] "GET /casadocodigo/resources/css/cssbase-min.css HTTP/1.1" 200 2044
127.0.0.1 - - [17/May/2019:11:22:49 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:49 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:49 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:49 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:50 -0300] "GET /casadocodigo/produtos/detalhe/2 HTTP/1.1" 200 8402
127.0.0.1 - - [17/May/2019:11:22:50 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:50 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:50 -0300] "GET /casadocodigo/resources/css/fontello.woff?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:50 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:50 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:50 -0300] "GET /casadocodigo/resources/css/fontello.ttf?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:51 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:22:51 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:51 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:51 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:51 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:52 -0300] "GET /casadocodigo/produtos/detalhe/1 HTTP/1.1" 200 8415
127.0.0.1 - - [17/May/2019:11:22:52 -0300] "GET /casadocodigo/resources/css/cssbase-min.css HTTP/1.1" 200 2044
127.0.0.1 - - [17/May/2019:11:22:52 -0300] "GET /casadocodigo/resources/css/fonts.css HTTP/1.1" 200 539
127.0.0.1 - - [17/May/2019:11:22:52 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:52 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:52 -0300] "GET /casadocodigo/resources/css/fontello.woff?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:52 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:52 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:52 -0300] "GET /casadocodigo/resources/css/fontello.ttf?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:53 -0300] "POST /casadocodigo/carrinho/add HTTP/1.1" 302 -
127.0.0.1 - - [17/May/2019:11:22:53 -0300] "GET /casadocodigo/carrinho HTTP/1.1" 200 7866
127.0.0.1 - - [17/May/2019:11:22:53 -0300] "GET /casadocodigo//resources/imagens/excluir.png HTTP/1.1" 200 1518
127.0.0.1 - - [17/May/2019:11:22:53 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:53 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:54 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:22:54 -0300] "GET /casadocodigo/resources/css/book-collection.css HTTP/1.1" 200 1615
127.0.0.1 - - [17/May/2019:11:22:54 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:54 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:54 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:22:54 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:38:22 -0300] "GET / HTTP/1.1" 200 11403
127.0.0.1 - - [17/May/2019:11:38:23 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:38:23 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:38:23 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:38:23 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:38:23 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:38:27 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:38:28 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:38:28 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:38:28 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:38:28 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:40:26 -0300] "GET / HTTP/1.1" 200 11403
127.0.0.1 - - [17/May/2019:11:40:29 -0300] "GET /casadocodigo/ HTTP/1.1" 500 6425
127.0.0.1 - - [17/May/2019:11:40:29 -0300] "GET /favicon.ico HTTP/1.1" 200 8192
127.0.0.1 - - [17/May/2019:11:41:25 -0300] "GET / HTTP/1.1" 200 11403
127.0.0.1 - - [17/May/2019:11:41:26 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:41:26 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:26 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:26 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:26 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:29 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:41:29 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:29 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:29 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:29 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/cssbase-min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/fontello-ie7.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/fonts.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/fontello.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/guia-do-programador-style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/fontello-embedded.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/layout-colors.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/responsive-style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/produtos.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/book-collection.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:32 -0300] "GET /casadocodigo/resources/imagens/cdc-logo.svg HTTP/1.1" 200 19652
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello-embedded.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fonts.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello-ie7.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/cssbase-min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/produtos.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/guia-do-programador-style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/layout-colors.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/book-collection.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/responsive-style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/imagens/cdc-logo.svg HTTP/1.1" 200 19652
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fonts.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/cssbase-min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/layout-colors.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/responsive-style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/guia-do-programador-style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello-ie7.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/book-collection.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello-embedded.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/produtos.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/imagens/cdc-logo.svg HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/cssbase-min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello-embedded.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/layout-colors.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello-ie7.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/responsive-style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/guia-do-programador-style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/book-collection.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/produtos.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fonts.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/imagens/cdc-logo.svg HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello-embedded.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/cssbase-min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello-ie7.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/layout-colors.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fontello.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/fonts.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/produtos.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/responsive-style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/book-collection.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/guia-do-programador-style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/imagens/cdc-logo.svg HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:34 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:41:35 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15065
